,datetime,market_id,power,simulation,unit_id
268,2023-01-02 08:00:00,redispatch,9.5,example_05b_base,Unit 3
269,2023-01-02 09:00:00,redispatch,4.5,example_05b_base,Unit 3
270,2023-01-02 10:00:00,redispatch,10,example_05b_base,Unit 3
271,2023-01-02 11:00:00,redispatch,4.5,example_05b_base,Unit 3
272,2023-01-02 12:00:00,redispatch,9.5,example_05b_base,Unit 3
273,2023-01-02 13:00:00,redispatch,4.5,example_05b_base,Unit 3
274,2023-01-02 14:00:00,redispatch,14.5,example_05b_base,Unit 3
275,2023-01-02 15:00:00,redispatch,4.5,example_05b_base,Unit 3
276,2023-01-02 16:00:00,redispatch,9.5,example_05b_base,Unit 3
277,2023-01-02 17:00:00,redispatch,4.5,example_05b_base,Unit 3
278,2023-01-02 18:00:00,redispatch,9.5,example_05b_base,Unit 3
279,2023-01-02 19:00:00,redispatch,4.5,example_05b_base,Unit 3
280,2023-01-02 00:00:00,EOM,0,example_05b_base,store_1
281,2023-01-02 01:00:00,EOM,0,example_05b_base,store_1
282,2023-01-02 02:00:00,EOM,0,example_05b_base,store_1
283,2023-01-02 03:00:00,EOM,0,example_05b_base,store_1
284,2023-01-02 04:00:00,EOM,0,example_05b_base,store_1
285,2023-01-02 05:00:00,EOM,0,example_05b_base,store_1
286,2023-01-02 06:00:00,EOM,5,example_05b_base,store_1
287,2023-01-02 07:00:00,EOM,0,example_05b_base,store_1
288,2023-01-02 08:00:00,EOM,0,example_05b_base,store_1
289,2023-01-02 09:00:00,EOM,0,example_05b_base,store_1
290,2023-01-02 10:00:00,EOM,5,example_05b_base,store_1
291,2023-01-02 11:00:00,EOM,0,example_05b_base,store_1
292,2023-01-02 12:00:00,EOM,0,example_05b_base,store_1
293,2023-01-02 13:00:00,EOM,0,example_05b_base,store_1
294,2023-01-02 14:00:00,EOM,0,example_05b_base,store_1
295,2023-01-02 15:00:00,EOM,0,example_05b_base,store_1
296,2023-01-02 16:00:00,EOM,5,example_05b_base,store_1
297,2023-01-02 17:00:00,EOM,0,example_05b_base,store_1
298,2023-01-02 18:00:00,EOM,0,example_05b_base,store_1
299,2023-01-02 19:00:00,EOM,0,example_05b_base,store_1
300,2023-01-02 00:00:00,redispatch,10,example_05b_base,store_1
301,2023-01-02 01:00:00,redispatch,10,example_05b_base,store_1
302,2023-01-02 02:00:00,redispatch,10,example_05b_base,store_1
303,2023-01-02 03:00:00,redispatch,10,example_05b_base,store_1
304,2023-01-02 04:00:00,redispatch,10,example_05b_base,store_1
305,2023-01-02 05:00:00,redispatch,10,example_05b_base,store_1
306,2023-01-02 06:00:00,redispatch,0,example_05b_base,store_1
307,2023-01-02 07:00:00,redispatch,0,example_05b_base,store_1
308,2023-01-02 08:00:00,redispatch,0,example_05b_base,store_1
309,2023-01-02 09:00:00,redispatch,0,example_05b_base,store_1
310,2023-01-02 10:00:00,redispatch,0,example_05b_base,store_1
311,2023-01-02 11:00:00,redispatch,0,example_05b_base,store_1
312,2023-01-02 12:00:00,redispatch,0,example_05b_base,store_1
313,2023-01-02 13:00:00,redispatch,0,example_05b_base,store_1
314,2023-01-02 14:00:00,redispatch,0,example_05b_base,store_1
315,2023-01-02 15:00:00,redispatch,0,example_05b_base,store_1
316,2023-01-02 16:00:00,redispatch,0,example_05b_base,store_1
317,2023-01-02 17:00:00,redispatch,0,example_05b_base,store_1
318,2023-01-02 18:00:00,redispatch,0,example_05b_base,store_1
319,2023-01-02 19:00:00,redispatch,0,example_05b_base,store_1
320,2023-01-02 00:00:00,EOM,0,example_05b_base,store_2
321,2023-01-02 01:00:00,EOM,0,example_05b_base,store_2
322,2023-01-02 02:00:00,EOM,5,example_05b_base,store_2
323,2023-01-02 03:00:00,EOM,0,example_05b_base,store_2
324,2023-01-02 04:00:00,EOM,5,example_05b_base,store_2
325,2023-01-02 05:00:00,EOM,0,example_05b_base,store_2
326,2023-01-02 06:00:00,EOM,0,example_05b_base,store_2
327,2023-01-02 07:00:00,EOM,0,example_05b_base,store_2
328,2023-01-02 08:00:00,EOM,5,example_05b_base,store_2
329,2023-01-02 09:00:00,EOM,0,example_05b_base,store_2
330,2023-01-02 10:00:00,EOM,0,example_05b_base,store_2
331,2023-01-02 11:00:00,EOM,0,example_05b_base,store_2
332,2023-01-02 12:00:00,EOM,5,example_05b_base,store_2
333,2023-01-02 13:00:00,EOM,0,example_05b_base,store_2
334,2023-01-02 14:00:00,EOM,0,example_05b_base,store_2
335,2023-01-02 15:00:00,EOM,0,example_05b_base,store_2
336,2023-01-02 16:00:00,EOM,0,example_05b_base,store_2
337,2023-01-02 17:00:00,EOM,0,example_05b_base,store_2
338,2023-01-02 18:00:00,EOM,0,example_05b_base,store_2
339,2023-01-02 19:00:00,EOM,0,example_05b_base,store_2
340,2023-01-02 00:00:00,redispatch,10,example_05b_base,store_2
341,2023-01-02 01:00:00,redispatch,10,example_05b_base,store_2
342,2023-01-02 02:00:00,redispatch,0,example_05b_base,store_2
343,2023-01-02 03:00:00,redispatch,0,example_05b_base,store_2
344,2023-01-02 04:00:00,redispatch,0,example_05b_base,store_2
345,2023-01-02 05:00:00,redispatch,0,example_05b_base,store_2
346,2023-01-02 06:00:00,redispatch,0,example_05b_base,store_2
347,2023-01-02 07:00:00,redispatch,0,example_05b_base,store_2
348,2023-01-02 08:00:00,redispatch,0,example_05b_base,store_2
349,2023-01-02 09:00:00,redispatch,0,example_05b_base,store_2
350,2023-01-02 10:00:00,redispatch,0,example_05b_base,store_2
351,2023-01-02 11:00:00,redispatch,0,example_05b_base,store_2
352,2023-01-02 12:00:00,redispatch,0,example_05b_base,store_2
353,2023-01-02 13:00:00,redispatch,0,example_05b_base,store_2
354,2023-01-02 14:00:00,redispatch,0,example_05b_base,store_2
355,2023-01-02 15:00:00,redispatch,0,example_05b_base,store_2
356,2023-01-02 16:00:00,redispatch,0,example_05b_base,store_2
357,2023-01-02 17:00:00,redispatch,0,example_05b_base,store_2
358,2023-01-02 18:00:00,redispatch,0,example_05b_base,store_2
359,2023-01-02 19:00:00,redispatch,0,example_05b_base,store_2
360,2023-01-02 20:00:00,EOM,-10,example_05b_base,demand_north
361,2023-01-02 21:00:00,EOM,-10,example_05b_base,demand_north
362,2023-01-02 22:00:00,EOM,-10,example_05b_base,demand_north
363,2023-01-02 20:00:00,EOM,-10,example_05b_base,demand_east
364,2023-01-02 21:00:00,EOM,-10,example_05b_base,demand_east
365,2023-01-02 22:00:00,EOM,-10,example_05b_base,demand_east
366,2023-01-02 20:00:00,EOM,-35,example_05b_base,demand_west
367,2023-01-02 21:00:00,EOM,-35,example_05b_base,demand_west
368,2023-01-02 22:00:00,EOM,-35,example_05b_base,demand_west
369,2023-01-02 20:00:00,redispatch,0,example_05b_base,demand_north
370,2023-01-02 21:00:00,redispatch,0,example_05b_base,demand_north
371,2023-01-02 22:00:00,redispatch,0,example_05b_base,demand_north
372,2023-01-02 20:00:00,redispatch,0,example_05b_base,demand_east
373,2023-01-02 21:00:00,redispatch,0,example_05b_base,demand_east
374,2023-01-02 22:00:00,redispatch,0,example_05b_base,demand_east
375,2023-01-02 20:00:00,redispatch,0,example_05b_base,demand_west
376,2023-01-02 21:00:00,redispatch,0,example_05b_base,demand_west
377,2023-01-02 22:00:00,redispatch,0,example_05b_base,demand_west
378,2023-01-02 20:00:00,EOM,0,example_05b_base,store_3
379,2023-01-02 21:00:00,EOM,0,example_05b_base,store_3
380,2023-01-02 22:00:00,EOM,0,example_05b_base,store_3
381,2023-01-02 20:00:00,redispatch,0,example_05b_base,store_3
382,2023-01-02 21:00:00,redispatch,0,example_05b_base,store_3
383,2023-01-02 22:00:00,redispatch,0,example_05b_base,store_3
384,2023-01-02 20:00:00,EOM,31,example_05b_base,Unit 1
385,2023-01-02 21:00:00,EOM,31,example_05b_base,Unit 1
386,2023-01-02 22:00:00,EOM,31,example_05b_base,Unit 1
387,2023-01-02 20:00:00,EOM,19,example_05b_base,Unit 2
388,2023-01-02 21:00:00,EOM,19,example_05b_base,Unit 2
389,2023-01-02 22:00:00,EOM,19,example_05b_base,Unit 2
390,2023-01-02 20:00:00,EOM,0,example_05b_base,Unit 3
391,2023-01-02 21:00:00,EOM,5,example_05b_base,Unit 3
392,2023-01-02 22:00:00,EOM,0,example_05b_base,Unit 3
393,2023-01-02 20:00:00,redispatch,-4.5,example_05b_base,Unit 1
394,2023-01-02 21:00:00,redispatch,-4.5,example_05b_base,Unit 1
395,2023-01-02 22:00:00,redispatch,-4.5,example_05b_base,Unit 1
396,2023-01-02 20:00:00,redispatch,9.5,example_05b_base,Unit 3
397,2023-01-02 21:00:00,redispatch,4.5,example_05b_base,Unit 3
398,2023-01-02 22:00:00,redispatch,9.5,example_05b_base,Unit 3
399,2023-01-02 20:00:00,redispatch,0,example_05b_base,Unit 2
400,2023-01-02 21:00:00,redispatch,0,example_05b_base,Unit 2
401,2023-01-02 22:00:00,redispatch,0,example_05b_base,Unit 2
402,2023-01-02 20:00:00,EOM,0,example_05b_base,store_1
403,2023-01-02 21:00:00,EOM,0,example_05b_base,store_1
404,2023-01-02 22:00:00,EOM,0,example_05b_base,store_1
405,2023-01-02 20:00:00,redispatch,0,example_05b_base,store_1
406,2023-01-02 21:00:00,redispatch,0,example_05b_base,store_1
407,2023-01-02 22:00:00,redispatch,0,example_05b_base,store_1
408,2023-01-02 20:00:00,EOM,5,example_05b_base,store_2
409,2023-01-02 21:00:00,EOM,0,example_05b_base,store_2
410,2023-01-02 22:00:00,EOM,5,example_05b_base,store_2
