,demand_DE
599,-170.44521821494845
600,2162.1183536577546
601,1394.123604459605
602,2160.8807963648096
603,1528.3566770775944
604,1382.0759375989412
605,1685.9979541029918
606,1746.811694930526
607,3017.1485942437653
608,1650.5455234748385
609,1017.7686380338365
610,555.5475301442683
611,1618.3225848357733
612,2432.6692422157676
613,1764.9227523308614
614,1016.4155200348216
615,677.4589878457457
616,1717.3032057789687
617,1548.406585439664
618,2209.8779384714344
619,1346.9773176701976
620,2296.1524216010744
621,2260.3738618438365
622,1235.9053518068683
623,1299.3395663151366
624,692.9775102540297
625,1214.529467071357
626,1262.8725634958623
627,591.5015930491791
628,2150.907972358692
629,2089.95993269636
630,2967.4592296817355
631,2577.5337611841014
632,1926.113834791616
633,1149.2927067157716
634,2709.4429185879962
635,2048.4886737866536
636,1325.3089863381547
637,471.28722526184197
638,1354.5519969965135
639,2531.516312493572
640,1111.9873968577103
641,1619.2167949865122
642,1694.832058670295
643,2888.931332070391
644,1399.1090693999472
645,1863.4892175717773
646,1133.5503473912722
647,1632.5568036383872
648,2714.3834865571607
649,1507.524332268009
650,1620.8660352289287
651,499.8734701964121
652,2130.1572393231545
653,2177.5158586171847
654,1618.2964546855324
655,2272.819687822986
656,3085.4536230704844
657,1267.436001598517
658,2098.362604163974
659,2132.5712584718876
660,1031.9068825570484
661,1332.013706279483
662,2241.9318542203537
663,2508.848202872281
664,1611.6533976888277
665,803.817951853904
666,1101.0138007565813
667,1111.0092735542903
668,854.9457072830916
669,1122.3970145867668
670,1821.8469113178555
671,1418.8808250148631
672,2194.410652965557
673,441.6903334527128
674,1610.3966208211
675,2369.282720565776
676,2587.2878297973457
677,1483.2528632893252
678,1574.6567444677069
679,1673.9162165411583
680,2040.5259200193173
681,1928.5441366101395
682,649.379331363499
683,407.9385964189837
684,2332.5489416486903
685,278.9094593923219
686,2603.852011640165
687,2615.40576162621
688,1779.7406697076585
689,1128.7873334370033
690,1423.6819333758299
691,2014.237354019938
692,2039.4066908519976
693,2101.9900416048063
694,1931.5511063861004
695,2722.967757520737
696,1819.62831479242
697,1178.3942725557877
698,1742.2542342188597
699,2277.729290455596
700,1222.8744944113569
701,1628.6080701219494
702,1500.0502658597452
703,892.2847218784464
704,605.4613817488143
705,2698.483893849413
706,2169.918353981189
707,1218.9398099390692
708,1163.1664931922892
709,502.7071277213946
710,1764.5077530796584
711,3175.558812804108
712,2484.6203639363403
713,869.5763510270558
714,1472.9044875817692
715,768.110118965929
716,1218.1747866919536
717,1892.7509248019016
718,836.53359611702
719,3905.446598976739
720,1205.8468619362147
721,1558.4251467287795
722,1480.0381740853202
723,1522.4123874184393
724,195.3253735882081
725,1373.7168495962155
726,1759.1583154758591
727,1037.839952492706
728,727.4333865173328
729,1348.5659814891194
730,1783.2982794200047
731,1566.1592733123287
732,1888.9767197412996
733,2162.20901807802
734,1894.723892801554
735,1373.1740688583423
736,2063.7761791923344
737,2247.1873230375977
738,1199.2041805981858
739,1463.8418519914148
740,1717.185816450687
741,1311.7830384374665
742,2054.3974989535945
743,2126.0209570167053
744,2522.049717633281
745,991.052548259712
746,764.7976582828616
747,3147.4208018576655
748,1653.949981074117
749,1136.785458456834
750,894.9559979815041
751,1324.2074242269155
752,1414.3383122336925
753,837.1484280133345
754,1760.8972935498987
755,1738.4322317191823
756,1646.8838596209407
757,1754.7932832455272
758,1326.3519756665303
759,2137.015785520694
760,2295.145741893727
761,2473.1008989600687
762,1370.3882928721307
763,1594.6370603249402
764,2808.3533184479347
765,2471.4967300198405
766,107.01842536300774
767,708.9048516003985
768,1028.235728073007
769,1443.9203248595834
770,339.6162987653363
771,1505.3149424532137
772,683.2666511013299
773,472.6054064912985
774,1731.9675563439832
775,2073.349983217793
776,1295.4450846665857
777,2046.7346016744984
778,2160.1552052413285
779,779.2998140436173
780,1716.1274526909278
781,1440.0038477630646
782,2067.2018931400717
783,847.4300712186259
784,2381.090397111379
785,2991.5083339793955
786,1566.4309525310862
787,987.6158081827559
788,1778.4450188047326
789,1176.985665876851
790,1317.1693798842484
791,812.3787121494777
792,1784.9162295588226
793,1191.5508112996572
794,2043.9802504762897
795,360.561879458628
796,1031.2131350971474
797,2081.654501320432
798,2039.5727251521892
799,1031.9086506296142
800,773.3044683706005
801,149.33592942250425
802,3741.9624596593617
803,1656.4582089081891
804,1128.9428122224544
805,822.5902301510488
806,706.8181695480515
807,1922.7306269476967
808,1677.1320562604612
809,1407.1238068761484
810,787.7277563372817
811,2341.0938688286224
812,823.4202306751283
813,1127.7963931638753
814,2151.8688530757777
815,2351.1824707057494
816,1929.4278398934603
817,2077.009325900235
818,2055.2172180330413
819,1548.435525203791
820,2356.2297122849754
821,1714.522943633525
822,1527.8300042631838
823,2142.4081830230066
824,783.5942643847937
825,1521.626461363865
826,1741.4132126891468
827,68.47235018742595
828,1392.7922059450195
829,584.5719199389312
830,821.3615629120247
831,2265.5096637704937
832,1539.4641365548162
833,972.2414012066437
834,813.1035122429865
835,1293.1880476958831
836,1811.886664768896
837,2313.454049942313
838,1038.2374981055991
839,1844.3211331293624
840,1986.6260095668358
841,236.03611465975814
842,2063.0671847774715
843,2014.0181382974438
844,890.9319206970271
845,1480.8888170605903
846,2338.2444538702894
847,1799.452127599101
848,1186.1514266764516
849,1565.5165414755018
850,2230.827797800468
851,496.5189019967694
852,1149.441149540572
853,283.4545425740903
854,1680.1398638795313
855,1742.233238227668
856,1150.651047358157
857,723.6888891373853
858,739.3585447541896
859,2423.5306304443766
860,2273.427874476543
861,1855.1969097839592
862,687.6238872270939
863,1563.5906576568316
864,2381.5338528403327
865,1618.2900862744318
866,793.0480218687628
867,1257.9032217836257
868,1940.6517840388947
869,2414.652181310997
870,814.9455626875781
871,1389.0480905814088
872,1363.0380309340867
873,1136.0949140735659
874,1852.1910638716054
875,720.010381572147
876,1353.5602506500782
877,270.721898462788
878,2601.0297170687154
879,1198.2744854183438
880,1220.0119867782919
881,1797.3034859159507
882,1661.6434419243265
883,732.7867025506981
884,790.7836274402116
885,1547.9281129827054
886,401.0948269579021
887,1585.9667638053768
888,917.3954699842379
889,-399.6629373284147
890,788.8939759763098
891,1409.747727672794
892,2061.0111857354286
893,1972.5692654207733
894,735.9247292720004
895,2527.7424615916225
896,1326.2159693295557
897,815.3441789878266
898,2223.360324866692
899,1449.863513476268
900,2298.1382264298686
901,525.1084970290932
902,1750.866343819384
903,845.6613690860972
904,1276.3021312501996
905,711.9419399845171
906,1375.883422781602
907,258.59792088480094
908,473.58043411749145
909,1648.7557294941073
910,1816.3750520208423
911,2147.565222197823
912,406.557346519103
913,1232.9305972866919
914,-482.83677025519046
915,-246.93404244001204
916,906.538315163692
917,1389.275164409927
918,2552.7950509287593
919,55.28163895038347
920,924.8615456530148
921,1482.4439220564684
922,931.0473733938826
923,2090.3862734128384
924,1772.1090162600326
925,1731.5503111808825
926,1208.5916724593742
927,1831.3837100738808
928,2726.034946518555
929,1140.969244914103
930,1213.0525864295466
931,2113.4841044080104
932,1914.9011699022012
933,1241.76338150899
934,1669.405717373254
935,2292.3702740663366
936,2317.8645515608096
937,417.3444409073245
938,205.8988306353874
939,1524.177347920199
940,1231.971983152569
941,2021.2676136782068
942,1110.7422030619753
943,1195.7633366787866
944,2357.191608691409
945,1536.746694729222
946,1807.1441820585019
947,2779.30559763195
948,1502.0004624143867
949,499.6504996620629
950,1684.8784775634226
951,1825.0439952328006
952,1081.5714808137773
953,2207.6368357686397
954,1082.8708235710956
955,1241.3541425320984
956,1519.3332643888116
957,744.432376346737
958,2620.3134246608524
959,1651.9735487848166
960,1741.6757914633
961,1702.1164389069634
962,596.5777705458005
963,1024.8539691789406
964,2102.2638862445356
965,2834.542920806165
966,500.6401982272463
967,1628.6596486629865
968,1423.8064044694606
969,1643.8576820584326
970,1837.4685505614195
971,670.2778096247357
972,1606.354775722642
973,554.8257790189858
974,836.4903716923482
975,1863.5053948241653
976,1539.9373883888256
977,1678.8407559543841
978,1691.2546754705145
979,2387.7448586035944
980,2065.5013420353507
981,1989.7544847799818
982,930.6443211618787
983,1275.1628077196365
984,312.13339819926773
985,1291.3498091188217
986,884.7861181609112
987,1257.418808526858
988,897.7079340442285
989,2137.526246602288
990,456.2333798821753
991,1818.6903959573222
992,1012.6453465088141
993,1286.8726292612432
994,1030.6311291340887
995,730.6464461134055
996,2011.2951044833367
997,2643.1810115488856
998,3365.6897091184737
999,1974.626860851807
1000,881.903882771722
1001,1996.9980535212446
1002,3148.2096426021412
1003,2092.5307643331494
1004,80.12648899664623
1005,1423.8806120643424
1006,1245.5870283275822
1007,892.6382458628386
1008,916.2485541588171
1009,1835.741383187291
1010,2046.021464323428
1011,2342.7136335144473
1012,-252.65851216062333
1013,2048.3421478472665
1014,1634.2352762891069
1015,1180.8297867596773
1016,1123.4765721853078
1017,2002.0433511402125
1018,964.2464899687533
1019,1256.852954778142
1020,755.680997973423
1021,1694.915767655227
1022,1579.0973358192275
1023,1172.983407994766
1024,1589.24323167733
1025,2506.2474650886315
1026,1957.6492038449483
1027,843.4101257600867
1028,1322.060958879968
1029,1983.04676995847
1030,1665.5398228720865
1031,1823.5903560687004
1032,2584.1482906529222
1033,2463.8540980616403
1034,1266.3107797214466
1035,1954.9818428047379
1036,2412.7990091868314
1037,2196.8847833548725
1038,1504.1524020330485
1039,1362.0443430135297
1040,1142.7298018085821
1041,556.8396379355945
1042,1788.0841127339245
1043,3035.8224051348766
1044,1343.5561102399863
1045,1744.395346345692
1046,2931.270197634305
1047,2111.886488336527
1048,1171.627075295828
1049,1950.0120122126175
1050,1386.171289849762
1051,1856.4553124262152
1052,1795.072668827978
1053,2169.1779459535564
1054,-37.252844991139
1055,1400.713239378766
1056,1485.9447027380395
1057,2146.6431729459473
1058,2060.3906871524755
1059,996.0576581925932
1060,2207.5222644821565
1061,1526.4852683157667
1062,1240.2076433180587
1063,2205.7358618588796
1064,1692.2582551058774
1065,768.3863820953529
1066,2369.477302920432
1067,1390.1660695181215
1068,1877.2802067703878
1069,661.3637564852991
1070,1720.7017522618082
1071,-88.06072402935774
1072,440.3910174554401
1073,2279.5819118546756
1074,549.3293591058809
1075,1995.7293267794084
1076,1106.355150506084
1077,1169.9861244007195
1078,2151.452173994766
1079,2356.1306444484326
1080,1239.2830546382954
1081,280.68527721079863
1082,-157.41964179261163
1083,1873.113656687688
1084,1421.4395228299322
1085,1265.3495192454393
1086,1365.1937665710516
1087,2351.1665920188298
1088,2167.1169924342475
1089,1533.2387943545498
1090,1657.6920758569195
1091,1639.4534016646276
1092,1641.6359629144201
1093,844.2837821121361
1094,2749.4741722084045
1095,2699.5281045616134
1096,881.3067046255
1097,2233.1223057630577
1098,1845.627100082657
1099,1336.2459565785712
1100,1034.1424634822895
1101,2398.1551157838912
1102,1202.526979355111
1103,1583.404223543482
1104,972.6325761949075
1105,650.1685078386329
1106,354.848974115695
1107,754.2577121781665
1108,806.3465467463354
1109,1340.5625667328472
1110,1868.5859352647594
1111,2824.1435373768154
1112,1936.2900679944205
1113,2654.4342585696395
1114,2085.146873216904
1115,2811.8329039671335
1116,-517.6133730271911
1117,1783.998151307776
1118,2200.5539203523394
1119,1484.342994092628
1120,3195.3820325811803
1121,2207.123044357582
1122,-586.8833529859389
1123,1996.457102534811
1124,908.2413156677119
1125,1404.7858573056253
1126,2323.2669976619995
1127,1823.0228069729953
1128,2066.2187253420184
1129,2009.5761257677132
1130,1188.6792416039473
1131,1717.3391349204203
1132,2225.382402057008
1133,2361.7511395583642
1134,1383.2761311334225
1135,1944.9085796545849
1136,708.258248456686
1137,1283.90646037744
1138,1910.1480020827878
1139,678.7240085444084
1140,2113.628134436951
1141,840.1736290113749
1142,1572.92789884826
1143,1171.6756359677279
1144,-267.50540621345067
1145,1042.385997360772
1146,1723.5835831193845
1147,773.9630694163095
1148,2275.630616432891
1149,1091.4057087270444
1150,1452.622503810258
1151,693.4969165299894
1152,579.4274035838887
1153,1605.1394307065793
1154,141.55625647660986
1155,557.9311297001415
1156,1598.5946649456077
1157,745.2439716293275
1158,938.6041428392814
1159,1907.8388154396293
1160,1029.4286979145775
1161,2108.7602643572827
1162,1221.1915858628813
1163,1647.3646987375964
1164,2625.463867160007
1165,1278.3370136646988
1166,1662.9864115613564
1167,405.407012525902
1168,3010.396450027385
1169,2410.091537471655
1170,2612.1679094655774
1171,2428.6515507748363
1172,3814.4803510045654
1173,2156.60221317478
1174,567.1143303354453
1175,655.0273468072018
1176,2349.564602348358
1177,1291.941778077742
1178,1801.365881123866
1179,3291.5140792989487
1180,2490.938032059842
1181,-5.222874502717332
1182,2072.373883184413
1183,1526.6151606909089
1184,702.2628617015401
1185,2735.251594695001
1186,414.69093721826357
1187,416.377435150632
1188,1361.0277209525923
1189,1486.440541147303
1190,987.6253093480914
1191,1989.1962404568965
1192,878.8367333839648
1193,1638.0869840802177
1194,556.8648547199996
1195,1107.9053009340796
1196,1615.3848923665535
1197,1014.5902132076673
1198,2339.153153624839
1199,1017.5379088834034
1200,1772.3931823632397
1201,1174.3962284148117
1202,1542.9908841796996
1203,1584.545872913509
1204,2051.357697522895
1205,2488.56243290853
1206,1428.559131051721
1207,1238.973697850115
1208,1110.961278921095
1209,2576.1799930991483
1210,1120.7293637433718
1211,1453.8026571537837
1212,958.8972611022823
1213,1352.7674460227495
1214,1586.3251538618797
1215,1670.030878119936
1216,1329.413847599531
1217,1363.7043652275609
1218,1023.3233988930297
1219,2784.660815637705
1220,1117.067971567394
1221,1986.6154505105228
1222,575.0501245856692
1223,1393.462479738912
1224,1962.8193955751187
1225,1812.2145128697684
1226,1074.7691462322316
1227,1637.090477442421
1228,973.585363278422
1229,1581.1714656086176
1230,3084.9993262362605
1231,1264.1769357969756
1232,1015.4897664227828
1233,2066.7285315424306
1234,2606.4843963539697
1235,954.5009102032321
1236,193.54071283636426
1237,674.1458038711836
1238,1975.2794413347883
1239,2211.646467585094
1240,1727.847815851254
1241,1705.9480946689785
1242,1184.3276370541348
1243,2705.8409683110713
1244,2082.6885551865153
1245,880.1639561833873
1246,2092.211236881854
1247,1122.0010167176156
1248,620.3985722237284
1249,548.1045940023681
1250,2558.804140453849
1251,1743.5739935492247
1252,1927.6527190101474
1253,1896.4425113377692
1254,651.652813118732
1255,1529.5519055779637
1256,2611.1579920272734
1257,1316.6843572501268
1258,2343.225040914131
1259,1107.580215373056
1260,2069.0134415735356
1261,140.12403358193887
1262,644.6135406115623
1263,2211.4832870105506
1264,65.05439654841348
1265,1299.6448701587055
1266,1035.288706795851
1267,1686.871382396913
1268,1373.1417182048642
1269,1788.5311973656271
1270,1848.92428675086
1271,1745.671355824483
1272,1794.284528682135
1273,2532.397728846636
1274,965.3847137219251
1275,1138.2537842370102
1276,1213.5469167564256
1277,859.3135514771234
1278,2143.1761220872822
1279,783.8396818630534
1280,2122.9012415611055
1281,1859.343635805386
1282,502.0212352611085
1283,2036.2625455034715
1284,2861.2857431292523
1285,720.323275648834
1286,1568.9482251917616
1287,1617.094632732484
1288,1349.6495740268313
1289,1120.3431339643298
1290,1050.7402264289756
1291,1500.42326534247
1292,871.9620953085455
1293,1838.00101119183
1294,2026.9553531071954
1295,2521.766173376146
1296,925.0742178103912
1297,1825.4292540815661
