datetime,DE6_hamburg_hydrogen_demand
1/1/2019 23:00,0.555352097
1/1/2019 23:15,0.475514043
1/1/2019 23:30,0.413363143
1/1/2019 23:45,1.02229556
1/2/2019 0:00,1.161731188
1/2/2019 0:15,1.715079851
1/2/2019 0:30,1.249236652
1/2/2019 0:45,0.597492135
1/2/2019 1:00,1.860374018
1/2/2019 1:15,1.816207842
1/2/2019 1:30,1.632156984
1/2/2019 1:45,0.577391427
1/2/2019 2:00,0.744055107
1/2/2019 2:15,0.954493651
1/2/2019 2:30,1.796584744
1/2/2019 2:45,1.047840668
1/2/2019 3:00,1.012174162
1/2/2019 3:15,0.706584032
1/2/2019 3:30,0.630488378
1/2/2019 3:45,1.731288183
1/2/2019 4:00,1.0180819
1/2/2019 4:15,0.436187803
1/2/2019 4:30,1.216183186
1/2/2019 4:45,0.550292007
1/2/2019 5:00,1.069357844
1/2/2019 5:15,1.869867597
1/2/2019 5:30,1.639324904
1/2/2019 5:45,1.061450916
1/2/2019 6:00,1.786358619
1/2/2019 6:15,0.941988792
1/2/2019 6:30,0.480236474
1/2/2019 6:45,1.708219687
1/2/2019 7:00,1.285588471
1/2/2019 7:15,0.66854011
1/2/2019 7:30,1.489160464
1/2/2019 7:45,1.355890705
1/2/2019 8:00,0.769924094
1/2/2019 8:15,0.997494778
1/2/2019 8:30,0.405210119
1/2/2019 8:45,1.806076698
1/2/2019 9:00,1.497184999
1/2/2019 9:15,0.906120963
1/2/2019 9:30,0.98662327
1/2/2019 9:45,0.393455422
1/2/2019 10:00,0.695295214
1/2/2019 10:15,1.151097285
1/2/2019 10:30,0.70714326
1/2/2019 10:45,1.093165108
1/2/2019 11:00,1.632217605
1/2/2019 11:15,1.188914005
1/2/2019 11:30,1.261008904
1/2/2019 11:45,1.535294154
1/2/2019 12:00,0.543048674
1/2/2019 12:15,1.747923746
1/2/2019 12:30,0.949930452
1/2/2019 12:45,1.532654198
1/2/2019 13:00,1.750428465
1/2/2019 13:15,0.502192276
1/2/2019 13:30,0.861778458
1/2/2019 13:45,1.023194985
1/2/2019 14:00,1.519957481
1/2/2019 14:15,1.09202583
1/2/2019 14:30,0.743416555
1/2/2019 14:45,1.283342283
1/2/2019 15:00,0.387327034
1/2/2019 15:15,1.717169502
1/2/2019 15:30,1.371967676
1/2/2019 15:45,1.535619796
1/2/2019 16:00,0.545431734
1/2/2019 16:15,0.869407863
1/2/2019 16:30,0.88479588
1/2/2019 16:45,0.726011816
1/2/2019 17:00,0.981167397
1/2/2019 17:15,0.42824382
1/2/2019 17:30,1.408789689
1/2/2019 17:45,0.850281835
1/2/2019 18:00,1.367376471
1/2/2019 18:15,0.994463184
1/2/2019 18:30,1.136960969
1/2/2019 18:45,1.026393555
1/2/2019 19:00,1.084299252
1/2/2019 19:15,1.200431343
1/2/2019 19:30,0.612597514
1/2/2019 19:45,0.735106724
1/2/2019 20:00,1.829467509
1/2/2019 20:15,1.445076273
1/2/2019 20:30,0.886211824
1/2/2019 20:45,0.701653532
1/2/2019 21:00,0.714772581
1/2/2019 21:15,1.477439863
1/2/2019 21:30,0.596914369
1/2/2019 21:45,0.566096053
1/2/2019 22:00,1.434565479
1/2/2019 22:15,1.69328091
1/2/2019 22:30,0.573954524
1/2/2019 22:45,1.25844972
1/2/2019 23:00,1.336801008
1/2/2019 23:15,0.38143664
1/2/2019 23:30,0.635038818
1/2/2019 23:45,1.086918921
1/3/2019 0:00,1.612684676
1/3/2019 0:15,1.233945471
1/3/2019 0:30,1.75460252
1/3/2019 0:45,1.419129897
1/3/2019 1:00,1.464342081
1/3/2019 1:15,1.032335168
1/3/2019 1:30,1.585753175
1/3/2019 1:45,0.80785178
1/3/2019 2:00,0.558808484
1/3/2019 2:15,1.384364078
1/3/2019 2:30,0.890870217
1/3/2019 2:45,1.82893155
1/3/2019 3:00,1.608299196
1/3/2019 3:15,1.626401897
1/3/2019 3:30,0.521224979
1/3/2019 3:45,0.537704736
1/3/2019 4:00,1.390686708
1/3/2019 4:15,0.83287328
1/3/2019 4:30,1.39792569
1/3/2019 4:45,0.585985215
1/3/2019 5:00,1.846907995
1/3/2019 5:15,0.563229884
1/3/2019 5:30,0.643999059
1/3/2019 5:45,0.448582082
1/3/2019 6:00,1.695428583
1/3/2019 6:15,0.695442336
1/3/2019 6:30,1.213165146
1/3/2019 6:45,0.683509991
1/3/2019 7:00,1.792205504
1/3/2019 7:15,1.409678955
1/3/2019 7:30,0.513525036
1/3/2019 7:45,1.007412873
1/3/2019 8:00,0.445483169
1/3/2019 8:15,0.77606074
1/3/2019 8:30,1.061162344
1/3/2019 8:45,0.618298343
1/3/2019 9:00,1.298058666
1/3/2019 9:15,1.795691235
1/3/2019 9:30,1.788803801
1/3/2019 9:45,0.692954416
1/3/2019 10:00,1.12167778
1/3/2019 10:15,1.784663485
1/3/2019 10:30,0.717589951
1/3/2019 10:45,0.592826674
1/3/2019 11:00,1.014286668
1/3/2019 11:15,1.440118217
1/3/2019 11:30,0.773364256
1/3/2019 11:45,0.684955033
1/3/2019 12:00,1.698893307
1/3/2019 12:15,0.401674063
1/3/2019 12:30,0.603979
1/3/2019 12:45,1.855777919
1/3/2019 13:00,1.790791289
1/3/2019 13:15,0.64492191
1/3/2019 13:30,1.691936144
1/3/2019 13:45,0.725876309
1/3/2019 14:00,1.571633442
1/3/2019 14:15,1.777176142
1/3/2019 14:30,1.818320641
1/3/2019 14:45,1.832347856
1/3/2019 15:00,1.742656055
1/3/2019 15:15,1.184408476
1/3/2019 15:30,1.860396991
1/3/2019 15:45,1.156754532
1/3/2019 16:00,1.524057029
1/3/2019 16:15,1.862937873
1/3/2019 16:30,0.809212793
1/3/2019 16:45,1.712693246
1/3/2019 17:00,1.755866019
1/3/2019 17:15,0.536897766
1/3/2019 17:30,1.420096292
1/3/2019 17:45,0.996810304
1/3/2019 18:00,1.452118928
1/3/2019 18:15,0.833867275
1/3/2019 18:30,1.766268969
1/3/2019 18:45,1.737757387
1/3/2019 19:00,1.002868584
1/3/2019 19:15,1.459188344
1/3/2019 19:30,1.073541477
1/3/2019 19:45,1.223016241
1/3/2019 20:00,1.385277254
1/3/2019 20:15,1.09081854
1/3/2019 20:30,0.618752328
1/3/2019 20:45,0.983422674
1/3/2019 21:00,1.418807584
1/3/2019 21:15,1.159735442
1/3/2019 21:30,0.649997078
1/3/2019 21:45,1.842455477
1/3/2019 22:00,1.39639873
1/3/2019 22:15,0.61782606
1/3/2019 22:30,0.836424217
1/3/2019 22:45,0.649565787
1/3/2019 23:00,0.786727715
1/3/2019 23:15,0.427705301
1/3/2019 23:30,1.429633311
1/3/2019 23:45,1.339315277
1/4/2019 0:00,0.715500916
1/4/2019 0:15,1.25348646
1/4/2019 0:30,0.967301984
1/4/2019 0:45,0.737475928
1/4/2019 1:00,0.6572152
1/4/2019 1:15,1.002944775
1/4/2019 1:30,1.219547792
1/4/2019 1:45,1.36342984
1/4/2019 2:00,0.783729521
1/4/2019 2:15,0.549900029
1/4/2019 2:30,1.656154204
1/4/2019 2:45,0.413750398
1/4/2019 3:00,1.156644437
1/4/2019 3:15,1.189949272
1/4/2019 3:30,0.967195488
1/4/2019 3:45,1.667050592
1/4/2019 4:00,0.429815116
1/4/2019 4:15,1.142899316
1/4/2019 4:30,1.656237365
1/4/2019 4:45,1.271725493
1/4/2019 5:00,0.733272385
1/4/2019 5:15,1.822642005
1/4/2019 5:30,1.362745916
1/4/2019 5:45,0.99361342
1/4/2019 6:00,1.189742345
1/4/2019 6:15,0.899005203
1/4/2019 6:30,1.429836827
1/4/2019 6:45,1.415147915
1/4/2019 7:00,1.793409729
1/4/2019 7:15,1.433151251
1/4/2019 7:30,1.411864097
1/4/2019 7:45,1.726712536
1/4/2019 8:00,0.836795466
1/4/2019 8:15,1.005494454
1/4/2019 8:30,0.845649249
1/4/2019 8:45,1.206070157
1/4/2019 9:00,0.475244765
1/4/2019 9:15,1.834551648
1/4/2019 9:30,0.645926105
1/4/2019 9:45,0.561103909
1/4/2019 10:00,1.06088176
1/4/2019 10:15,1.72423864
1/4/2019 10:30,1.713290759
1/4/2019 10:45,1.411302392
1/4/2019 11:00,1.616986046
1/4/2019 11:15,1.074273283
1/4/2019 11:30,0.879760126
1/4/2019 11:45,1.224368468
1/4/2019 12:00,0.632120339
1/4/2019 12:15,0.497332714
1/4/2019 12:30,0.773093669
1/4/2019 12:45,1.38128821
1/4/2019 13:00,1.609548622
1/4/2019 13:15,0.485268394
1/4/2019 13:30,1.8184259
1/4/2019 13:45,1.779769977
1/4/2019 14:00,0.589324105
1/4/2019 14:15,1.809714381
1/4/2019 14:30,1.063319659
1/4/2019 14:45,1.182829567
1/4/2019 15:00,0.542801512
1/4/2019 15:15,0.92877818
1/4/2019 15:30,1.695032387
1/4/2019 15:45,1.768341111
1/4/2019 16:00,0.651588817
1/4/2019 16:15,1.47398091
1/4/2019 16:30,1.446838612
1/4/2019 16:45,1.717524829
1/4/2019 17:00,1.841540352
1/4/2019 17:15,0.400970104
1/4/2019 17:30,1.021818133
1/4/2019 17:45,1.212343063
1/4/2019 18:00,1.586596134
1/4/2019 18:15,1.330778805
1/4/2019 18:30,1.686413308
1/4/2019 18:45,0.435359118
1/4/2019 19:00,1.666356593
1/4/2019 19:15,0.809049525
1/4/2019 19:30,0.752186688
1/4/2019 19:45,0.394365513
1/4/2019 20:00,1.75295731
1/4/2019 20:15,0.432377821
1/4/2019 20:30,1.679371785
1/4/2019 20:45,0.986792603
1/4/2019 21:00,1.32728655
1/4/2019 21:15,1.714143847
1/4/2019 21:30,0.559634418
1/4/2019 21:45,1.502681639
1/4/2019 22:00,0.448279107
1/4/2019 22:15,1.66076169
1/4/2019 22:30,1.356593717
1/4/2019 22:45,1.078689893
1/4/2019 23:00,1.595171671
1/4/2019 23:15,1.701734605
1/4/2019 23:30,1.082626535
1/4/2019 23:45,0.675556371
1/5/2019 0:00,0.436286326
1/5/2019 0:15,0.39188312
1/5/2019 0:30,1.498628728
1/5/2019 0:45,1.702702675
1/5/2019 1:00,0.835095275
1/5/2019 1:15,1.320875127
1/5/2019 1:30,1.681614864
1/5/2019 1:45,0.419433813
1/5/2019 2:00,1.150629819
1/5/2019 2:15,1.559885759
1/5/2019 2:30,1.727980444
1/5/2019 2:45,0.973271651
1/5/2019 3:00,0.752974591
1/5/2019 3:15,1.808805978
1/5/2019 3:30,0.763867733
1/5/2019 3:45,1.688499311
1/5/2019 4:00,0.480075334
1/5/2019 4:15,0.931227728
1/5/2019 4:30,1.834584909
1/5/2019 4:45,0.854685782
1/5/2019 5:00,0.533307385
1/5/2019 5:15,0.456406574
1/5/2019 5:30,1.209788163
1/5/2019 5:45,1.634257246
1/5/2019 6:00,0.921165171
1/5/2019 6:15,1.09680752
1/5/2019 6:30,0.739435702
1/5/2019 6:45,1.515171136
1/5/2019 7:00,1.533094131
1/5/2019 7:15,1.673286647
1/5/2019 7:30,1.430334985
1/5/2019 7:45,1.800653526
1/5/2019 8:00,0.905784068
1/5/2019 8:15,1.130572373
1/5/2019 8:30,1.339748064
1/5/2019 8:45,1.521095803
1/5/2019 9:00,1.506206351
1/5/2019 9:15,0.45034547
1/5/2019 9:30,0.458691071
1/5/2019 9:45,1.464829688
1/5/2019 10:00,1.24601252
1/5/2019 10:15,0.515969851
1/5/2019 10:30,1.207863817
1/5/2019 10:45,0.77342957
1/5/2019 11:00,1.420404825
1/5/2019 11:15,1.432347674
1/5/2019 11:30,0.43203033
1/5/2019 11:45,1.540901288
1/5/2019 12:00,0.408980903
1/5/2019 12:15,1.361639305
1/5/2019 12:30,1.234685178
1/5/2019 12:45,1.799086074
1/5/2019 13:00,0.867504386
1/5/2019 13:15,1.452996512
1/5/2019 13:30,0.455943879
1/5/2019 13:45,0.876071649
1/5/2019 14:00,1.46070775
1/5/2019 14:15,1.146858491
1/5/2019 14:30,1.441681743
1/5/2019 14:45,1.738259676
1/5/2019 15:00,0.630210759
1/5/2019 15:15,0.746841452
1/5/2019 15:30,1.669246719
1/5/2019 15:45,1.679122364
1/5/2019 16:00,1.759236851
1/5/2019 16:15,1.262801091
1/5/2019 16:30,1.062259869
1/5/2019 16:45,1.535498033
1/5/2019 17:00,1.247007882
1/5/2019 17:15,0.443590765
1/5/2019 17:30,1.366250659
1/5/2019 17:45,1.122729482
1/5/2019 18:00,1.232974328
1/5/2019 18:15,1.284687099
1/5/2019 18:30,0.902326633
1/5/2019 18:45,1.819171316
1/5/2019 19:00,1.802261865
1/5/2019 19:15,0.517387432
1/5/2019 19:30,1.28795412
1/5/2019 19:45,0.539195037
1/5/2019 20:00,1.292153176
1/5/2019 20:15,0.952628294
1/5/2019 20:30,1.248635556
1/5/2019 20:45,1.224981109
1/5/2019 21:00,0.672988732
1/5/2019 21:15,0.622088237
1/5/2019 21:30,1.534997137
1/5/2019 21:45,1.636796004
1/5/2019 22:00,1.753149037
1/5/2019 22:15,1.491406219
1/5/2019 22:30,0.458277178
1/5/2019 22:45,0.608019628
1/5/2019 23:00,1.49872315
1/5/2019 23:15,1.421997
1/5/2019 23:30,1.061388531
1/5/2019 23:45,1.25755526
1/6/2019 0:00,0.553559592
1/6/2019 0:15,0.912397531
1/6/2019 0:30,0.561176367
1/6/2019 0:45,1.863525258
1/6/2019 1:00,1.73334022
1/6/2019 1:15,1.612898307
1/6/2019 1:30,1.459508665
1/6/2019 1:45,1.768393797
1/6/2019 2:00,0.757874696
1/6/2019 2:15,1.314192563
1/6/2019 2:30,0.93999778
1/6/2019 2:45,1.351597413
1/6/2019 3:00,1.218922402
1/6/2019 3:15,1.379886344
1/6/2019 3:30,1.071464716
1/6/2019 3:45,1.589680232
1/6/2019 4:00,0.467747719
1/6/2019 4:15,1.304188464
1/6/2019 4:30,1.701356156
1/6/2019 4:45,0.58748286
1/6/2019 5:00,0.408717047
1/6/2019 5:15,0.983626973
1/6/2019 5:30,0.567282305
1/6/2019 5:45,0.842636826
1/6/2019 6:00,1.558064427
1/6/2019 6:15,1.733412252
1/6/2019 6:30,0.916648684
1/6/2019 6:45,0.899719377
1/6/2019 7:00,0.839044062
1/6/2019 7:15,1.811101855
1/6/2019 7:30,1.38918959
1/6/2019 7:45,0.586785939
1/6/2019 8:00,0.622906945
1/6/2019 8:15,1.007922863
1/6/2019 8:30,1.595498107
1/6/2019 8:45,1.60510591
1/6/2019 9:00,1.825658173
1/6/2019 9:15,0.611727315
1/6/2019 9:30,1.123656616
1/6/2019 9:45,0.378970355
1/6/2019 10:00,0.43241491
1/6/2019 10:15,1.673507694
1/6/2019 10:30,1.105911799
1/6/2019 10:45,1.445213111
1/6/2019 11:00,0.52792349
1/6/2019 11:15,0.533036475
1/6/2019 11:30,0.767568543
1/6/2019 11:45,1.397036316
1/6/2019 12:00,0.925470437
1/6/2019 12:15,1.504446546
1/6/2019 12:30,0.58039623
1/6/2019 12:45,0.941851084
1/6/2019 13:00,1.088571377
1/6/2019 13:15,0.746889478
1/6/2019 13:30,1.833903291
1/6/2019 13:45,1.499307567
1/6/2019 14:00,1.841968675
1/6/2019 14:15,1.596400002
1/6/2019 14:30,0.696040245
1/6/2019 14:45,1.799785349
1/6/2019 15:00,1.065198408
1/6/2019 15:15,0.52786919
1/6/2019 15:30,0.597606252
1/6/2019 15:45,1.542348381
1/6/2019 16:00,0.518858066
1/6/2019 16:15,0.555607793
1/6/2019 16:30,0.603677304
1/6/2019 16:45,1.50345104
1/6/2019 17:00,0.794624952
1/6/2019 17:15,1.691543975
1/6/2019 17:30,1.631174157
1/6/2019 17:45,0.500062239
1/6/2019 18:00,1.185334349
1/6/2019 18:15,1.644375642
1/6/2019 18:30,1.826991971
1/6/2019 18:45,1.34280959
1/6/2019 19:00,0.789951399
1/6/2019 19:15,1.240012441
1/6/2019 19:30,0.663521921
1/6/2019 19:45,0.993441296
1/6/2019 20:00,1.715589919
1/6/2019 20:15,1.312899266
1/6/2019 20:30,0.737850655
1/6/2019 20:45,1.158287178
1/6/2019 21:00,1.737194452
1/6/2019 21:15,1.867316662
1/6/2019 21:30,1.5509996
1/6/2019 21:45,0.488134473
1/6/2019 22:00,0.80341752
1/6/2019 22:15,0.927122054
1/6/2019 22:30,1.190460524
1/6/2019 22:45,1.610340106
1/6/2019 23:00,1.180827937
1/6/2019 23:15,0.382764366
1/6/2019 23:30,1.441144587
1/6/2019 23:45,0.686929808
1/7/2019 0:00,1.79129647
1/7/2019 0:15,0.933819909
1/7/2019 0:30,0.8296188
1/7/2019 0:45,1.660049879
1/7/2019 1:00,1.732008579
1/7/2019 1:15,1.420455253
1/7/2019 1:30,0.861492605
1/7/2019 1:45,1.44617775
1/7/2019 2:00,1.724515606
1/7/2019 2:15,0.701398024
1/7/2019 2:30,0.771331329
1/7/2019 2:45,1.51397617
1/7/2019 3:00,1.207702146
1/7/2019 3:15,1.629163331
1/7/2019 3:30,1.116914336
1/7/2019 3:45,0.813569037
1/7/2019 4:00,1.606448679
1/7/2019 4:15,1.797647081
1/7/2019 4:30,0.748876976
1/7/2019 4:45,0.911335886
1/7/2019 5:00,1.292117234
1/7/2019 5:15,1.569891477
1/7/2019 5:30,1.133614133
1/7/2019 5:45,0.408275638
1/7/2019 6:00,0.383040936
1/7/2019 6:15,1.176352915
1/7/2019 6:30,0.634247549
1/7/2019 6:45,0.921892595
1/7/2019 7:00,1.210533387
1/7/2019 7:15,0.634301155
1/7/2019 7:30,0.75197763
1/7/2019 7:45,0.815806032
1/7/2019 8:00,1.62890931
1/7/2019 8:15,0.90434677
1/7/2019 8:30,0.818555919
1/7/2019 8:45,0.494549567
1/7/2019 9:00,1.105706917
1/7/2019 9:15,1.851146573
1/7/2019 9:30,0.43322113
1/7/2019 9:45,0.750695323
1/7/2019 10:00,1.39059155
1/7/2019 10:15,1.511659352
1/7/2019 10:30,1.709335304
1/7/2019 10:45,0.836604701
1/7/2019 11:00,1.563140907
1/7/2019 11:15,0.678381933
1/7/2019 11:30,1.228181499
1/7/2019 11:45,0.829050227
1/7/2019 12:00,0.742295561
1/7/2019 12:15,0.702766072
1/7/2019 12:30,1.653623932
1/7/2019 12:45,0.674858298
1/7/2019 13:00,0.611249329
1/7/2019 13:15,1.261676682
1/7/2019 13:30,1.521831131
1/7/2019 13:45,1.718801923
1/7/2019 14:00,0.886692602
1/7/2019 14:15,1.819001645
1/7/2019 14:30,0.407970254
1/7/2019 14:45,1.013913707
1/7/2019 15:00,1.155958967
1/7/2019 15:15,0.598644085
1/7/2019 15:30,1.468928236
1/7/2019 15:45,1.178249953
1/7/2019 16:00,1.454583347
1/7/2019 16:15,0.94064281
1/7/2019 16:30,0.91886274
1/7/2019 16:45,0.788140407
1/7/2019 17:00,0.860570458
1/7/2019 17:15,1.411021217
1/7/2019 17:30,1.043926938
1/7/2019 17:45,0.837244947
1/7/2019 18:00,1.269564112
1/7/2019 18:15,0.73093958
1/7/2019 18:30,1.100501067
1/7/2019 18:45,1.125600166
1/7/2019 19:00,0.928932074
1/7/2019 19:15,0.467277071
1/7/2019 19:30,0.863285196
1/7/2019 19:45,1.552267887
1/7/2019 20:00,1.123152113
1/7/2019 20:15,0.483240579
1/7/2019 20:30,1.137734644
1/7/2019 20:45,1.138308033
1/7/2019 21:00,1.331179183
1/7/2019 21:15,1.009420318
1/7/2019 21:30,0.727508619
1/7/2019 21:45,0.758160164
1/7/2019 22:00,1.849379103
1/7/2019 22:15,1.197470062
1/7/2019 22:30,1.349700737
1/7/2019 22:45,0.744057163
1/7/2019 23:00,0.907396253
1/7/2019 23:15,1.748939309
1/7/2019 23:30,1.163457861
1/7/2019 23:45,1.521604719
1/8/2019 0:00,1.249113122
1/8/2019 0:15,0.913574194
1/8/2019 0:30,0.518315661
1/8/2019 0:45,0.979487786
1/8/2019 1:00,1.406406405
1/8/2019 1:15,1.721589746
1/8/2019 1:30,1.156074453
1/8/2019 1:45,0.813449375
1/8/2019 2:00,0.434257498
1/8/2019 2:15,1.641865942
1/8/2019 2:30,0.487590062
1/8/2019 2:45,0.405944884
1/8/2019 3:00,1.2205505
1/8/2019 3:15,0.860464205
1/8/2019 3:30,0.672661766
1/8/2019 3:45,1.57961739
1/8/2019 4:00,0.479355131
1/8/2019 4:15,1.473327387
1/8/2019 4:30,1.190715788
1/8/2019 4:45,1.722908869
1/8/2019 5:00,1.418691578
1/8/2019 5:15,1.383122825
1/8/2019 5:30,1.503736654
1/8/2019 5:45,0.756916474
1/8/2019 6:00,1.702927592
1/8/2019 6:15,0.498334659
1/8/2019 6:30,1.143640936
1/8/2019 6:45,1.863907183
1/8/2019 7:00,1.264831221
1/8/2019 7:15,1.665333854
1/8/2019 7:30,0.51756631
1/8/2019 7:45,1.118083301
1/8/2019 8:00,0.375516987
1/8/2019 8:15,0.693274831
1/8/2019 8:30,0.559143973
1/8/2019 8:45,1.667770659
1/8/2019 9:00,0.718971475
1/8/2019 9:15,0.743380352
1/8/2019 9:30,0.515146992
1/8/2019 9:45,1.728947903
1/8/2019 10:00,1.392949584
1/8/2019 10:15,1.130103416
1/8/2019 10:30,1.461490615
1/8/2019 10:45,1.365236214
1/8/2019 11:00,0.761859527
1/8/2019 11:15,1.017099103
1/8/2019 11:30,1.509310747
1/8/2019 11:45,1.466787645
1/8/2019 12:00,1.038825582
1/8/2019 12:15,0.405702683
1/8/2019 12:30,0.522152485
1/8/2019 12:45,1.061899523
1/8/2019 13:00,1.125488716
1/8/2019 13:15,0.490603484
1/8/2019 13:30,1.516640796
1/8/2019 13:45,0.708481153
1/8/2019 14:00,0.70443636
1/8/2019 14:15,1.072296275
1/8/2019 14:30,0.59635656
1/8/2019 14:45,1.321345988
1/8/2019 15:00,1.043249317
1/8/2019 15:15,0.398297645
1/8/2019 15:30,1.095451371
1/8/2019 15:45,1.143268715
1/8/2019 16:00,0.885494416
1/8/2019 16:15,0.750951199
1/8/2019 16:30,0.899860167
1/8/2019 16:45,1.683503829
1/8/2019 17:00,0.807040584
1/8/2019 17:15,0.512009142
1/8/2019 17:30,0.404440915
1/8/2019 17:45,1.298546793
1/8/2019 18:00,0.803993585
1/8/2019 18:15,1.210271635
1/8/2019 18:30,1.836188477
1/8/2019 18:45,1.612662452
1/8/2019 19:00,0.706979138
1/8/2019 19:15,0.446133433
1/8/2019 19:30,1.179220158
1/8/2019 19:45,1.689803505
1/8/2019 20:00,1.183870465
1/8/2019 20:15,1.731825606
1/8/2019 20:30,1.254022127
1/8/2019 20:45,1.368978328
1/8/2019 21:00,1.320872756
1/8/2019 21:15,0.495589542
1/8/2019 21:30,0.514683389
1/8/2019 21:45,0.524958626
1/8/2019 22:00,1.592106983
1/8/2019 22:15,1.170177103
1/8/2019 22:30,1.199492844
1/8/2019 22:45,1.649853988
1/8/2019 23:00,0.578555219
1/8/2019 23:15,1.430587312
1/8/2019 23:30,1.311722403
1/8/2019 23:45,0.784691591
1/9/2019 0:00,1.039795762
1/9/2019 0:15,0.807841177
1/9/2019 0:30,0.629417335
1/9/2019 0:45,0.472510624
1/9/2019 1:00,1.716880402
1/9/2019 1:15,0.947993341
1/9/2019 1:30,1.386338086
1/9/2019 1:45,1.00218366
1/9/2019 2:00,0.791204692
1/9/2019 2:15,1.051549619
1/9/2019 2:30,0.751387077
1/9/2019 2:45,1.428604012
1/9/2019 3:00,1.027358
1/9/2019 3:15,0.893894308
1/9/2019 3:30,0.709461004
1/9/2019 3:45,1.691126934
1/9/2019 4:00,0.944437119
1/9/2019 4:15,1.830472965
1/9/2019 4:30,1.003838897
1/9/2019 4:45,0.979049018
1/9/2019 5:00,0.535595028
1/9/2019 5:15,0.842778816
1/9/2019 5:30,0.395592558
1/9/2019 5:45,0.835759628
1/9/2019 6:00,0.891680392
1/9/2019 6:15,1.311752826
1/9/2019 6:30,1.642185962
1/9/2019 6:45,1.845817891
1/9/2019 7:00,0.805524282
1/9/2019 7:15,0.502591315
1/9/2019 7:30,1.720530152
1/9/2019 7:45,0.952354061
1/9/2019 8:00,0.822285709
1/9/2019 8:15,0.834559756
1/9/2019 8:30,1.319216933
1/9/2019 8:45,0.805617903
1/9/2019 9:00,0.658337442
1/9/2019 9:15,0.719575431
1/9/2019 9:30,0.663232356
1/9/2019 9:45,1.228450917
1/9/2019 10:00,0.949073522
1/9/2019 10:15,1.199221041
1/9/2019 10:30,1.721009814
1/9/2019 10:45,0.689286253
1/9/2019 11:00,0.601719792
1/9/2019 11:15,0.953297606
1/9/2019 11:30,0.424186862
1/9/2019 11:45,1.269872767
1/9/2019 12:00,1.483544464
1/9/2019 12:15,0.528147407
1/9/2019 12:30,0.423550402
1/9/2019 12:45,0.830026028
1/9/2019 13:00,0.594423301
