time,power,energy_cashflow,energy_marginal_costs,unit,capacity_pos_cashflow,capacity_neg_cashflow,total_costs,simulation
2019-01-01 00:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 4,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 4,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 4,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 4,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 1,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 1,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 1,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 2,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 2,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 3,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 3,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 3,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,Reserve unit 3,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-459.81,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-485.25,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-507.85,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-528.2,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-459.81,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-485.25,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-507.85,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-528.2,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-459.81,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-485.25,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-507.85,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-528.2,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-300,,0,demand_CRM_pos,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-300,,0,demand_CRM_pos,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-400,,0,demand_CRM_neg,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-400,,0,demand_CRM_neg,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-300,,0,demand_CRM_pos,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 00:00:00,-400,,0,demand_CRM_neg,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-400,,0,demand_CRM_neg,,,,experiment_cement_plant_case
2019-01-01 00:00:00,-300,,0,demand_CRM_pos,0,,,experiment_cement_plant_case
2019-01-01 01:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 00:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 01:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 00:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,4.2759e+05,1272.6,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 03:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 04:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW BROKDORF,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 3,12969,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 02:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 03:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 04:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,A360,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-485.25,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 02:00:00,-508.27,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 03:00:00,-527.29,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 04:00:00,-541,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 05:00:00,-548.48,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-528.2,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,-546.61,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,-561.83,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,-572.8,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,-578.78,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-485.25,0,0,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 02:00:00,-508.27,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 03:00:00,-527.29,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 04:00:00,-541,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 05:00:00,-548.48,-2.0524e+06,1.44e+06,demand_EOM1,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-528.2,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 02:00:00,-546.61,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 03:00:00,-561.83,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 04:00:00,-572.8,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,-578.78,0,0,demand_EOM2,,,,experiment_cement_plant_case
2019-01-01 01:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 02:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 03:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 04:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 05:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 01:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 02:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 03:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 04:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 05:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 01:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 02:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 03:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 04:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 05:00:00,-300,,0,demand_CRM_pos,-95513,,,experiment_cement_plant_case
2019-01-01 01:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 02:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 03:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 04:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 05:00:00,-400,,0,demand_CRM_neg,,0,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 02:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 03:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 04:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 05:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 02:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 03:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 04:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 05:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 03:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 04:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 05:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 02:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 03:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 04:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 05:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 02:00:00,30,50400,180,Biomass,,,,experiment_cement_plant_case
2019-01-01 03:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 04:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 05:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 02:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 03:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 04:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 05:00:00,40,0,0,Wind onshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 02:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 03:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 04:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 05:00:00,10,0,0,Wind offshore,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 02:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 03:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 04:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 05:00:00,50,0,0,Solar,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 02:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 03:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 04:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 05:00:00,30,0,0,Hydro,,,,experiment_cement_plant_case
2019-01-01 01:00:00,0,0,0,Biomass,,,,experiment_cement_plant_case
2019-01-01 02:00:00,30,50400,180,Biomass,,,,experiment_cement_plant_case
2019-01-01 03:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 04:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 05:00:00,50,50400,300,Biomass,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 06:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 07:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 08:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 09:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 06:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 07:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 08:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 09:00:00,100,4.2759e+05,2545.2,KKW PHILIPPSBURG 2,,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 4,12969,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 1,23878,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 05:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 06:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 07:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 08:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 09:00:00,0,,0,Reserve unit 2,18424,,,experiment_cement_plant_case
2019-01-01 05:00:00,100,4.2759e+05,2545.2,KKW ISAR 2,,,,experiment_cement_plant_case
