Timestamp,mcp
2019-01-06 11:00:00,43.60640182105869
2019-01-06 12:00:00,41.609714939168065
2019-01-06 13:00:00,43.51077443061028
2019-01-06 14:00:00,44.60008279484217
2019-01-06 15:00:00,44.01095041529734
2019-01-06 16:00:00,43.42995174158291
2019-01-06 17:00:00,40.98137066944792
2019-01-06 18:00:00,42.53612267049995
2019-01-06 19:00:00,43.54853236941662
2019-01-06 20:00:00,43.565146571717875
2019-01-06 21:00:00,42.60061774837413
2019-01-06 22:00:00,39.25747247601991
2019-01-06 23:00:00,43.4346702598275
2019-01-07 00:00:00,41.99225469476865
2019-01-07 01:00:00,43.11454607514523
2019-01-07 02:00:00,39.72080556607165
2019-01-07 03:00:00,40.331034023379985
2019-01-07 04:00:00,41.107712836442715
2019-01-07 05:00:00,41.07522022405247
2019-01-07 06:00:00,40.142374762840376
2019-01-07 07:00:00,38.59159270216963
2019-01-07 08:00:00,40.415012479756584
2019-01-07 09:00:00,40.74748160590806
2019-01-07 10:00:00,40.220200612851485
2019-01-07 11:00:00,39.236909504307604
2019-01-07 12:00:00,37.533621935133006
2019-01-07 13:00:00,40.07374908301436
2019-01-07 14:00:00,41.6493261391299
2019-01-07 15:00:00,40.819472778803586
2019-01-07 16:00:00,40.37970409259767
2019-01-07 17:00:00,37.907447739532245
2019-01-07 18:00:00,40.748351761144235
2019-01-07 19:00:00,39.99420666328119
2019-01-07 20:00:00,41.45987581420399
2019-01-07 21:00:00,38.840399620865945
2019-01-07 22:00:00,39.650106406561164
2019-01-07 23:00:00,42.41887084457583
2019-01-08 00:00:00,43.50270500259823
2019-01-08 01:00:00,42.565266815110974
2019-01-08 02:00:00,40.825490256151355
2019-01-08 03:00:00,42.3557681261272
2019-01-08 04:00:00,44.46774543208622
2019-01-08 05:00:00,44.13994476012806
2019-01-08 06:00:00,41.9073634064858
2019-01-08 07:00:00,39.95180199779817
2019-01-08 08:00:00,41.55372034378166
2019-01-08 09:00:00,42.70447665549256
2019-01-08 10:00:00,41.3956975264763
2019-01-08 11:00:00,40.85755072884408
2019-01-08 12:00:00,38.5662582234351
2019-01-08 13:00:00,42.23522857611958
2019-01-08 14:00:00,39.60331937360873
2019-01-08 15:00:00,37.51005467441908
2019-01-08 16:00:00,37.62271844003379
2019-01-08 17:00:00,38.2985124124576
2019-01-08 18:00:00,39.6935749766794
2019-01-08 19:00:00,40.74258364373522
2019-01-08 20:00:00,41.23575072921496
2019-01-08 21:00:00,37.99812754187023
2019-01-08 22:00:00,39.690403229220124
2019-01-08 23:00:00,41.58368455228228
2019-01-09 00:00:00,42.597480842089254
2019-01-09 01:00:00,40.98131885772918
2019-01-09 02:00:00,39.90966727459282
2019-01-09 03:00:00,40.754001168749085
2019-01-09 04:00:00,41.72006055718441
2019-01-09 05:00:00,40.43665724376573
2019-01-09 06:00:00,40.78930499662727
2019-01-09 07:00:00,39.296626122660285
2019-01-09 08:00:00,42.9565699194748
2019-01-09 09:00:00,43.65030548327043
2019-01-09 10:00:00,42.60851608264896
2019-01-09 11:00:00,41.33614773230496
2019-01-09 12:00:00,41.43034746875887
2019-01-09 13:00:00,47.738577379748385
2019-01-09 14:00:00,48.63926434588058
2019-01-09 15:00:00,49.112210911872864
2019-01-09 16:00:00,40.671761706815566
2019-01-09 17:00:00,45.58690181782856
2019-01-09 18:00:00,46.16230982866206
2019-01-09 19:00:00,46.6829976498629
2019-01-09 20:00:00,43.525219637263056
2019-01-09 21:00:00,41.60667858750811
2019-01-09 22:00:00,45.19311936061707
2019-01-09 23:00:00,47.915049757409705
2019-01-10 00:00:00,43.91144854659846
2019-01-10 01:00:00,44.325943707389584
2019-01-10 02:00:00,40.702093234548336
2019-01-10 03:00:00,46.823459992939846
2019-01-10 04:00:00,45.44911851993767
2019-01-10 05:00:00,47.669327150805145
2019-01-10 06:00:00,41.11159950243561
2019-01-10 07:00:00,39.81421875676256
2019-01-10 08:00:00,44.33316417565857
2019-01-10 09:00:00,44.70658404244786
2019-01-10 10:00:00,49.09150667041993
2019-01-10 11:00:00,40.44750971403543
2019-01-10 12:00:00,42.618729714108454
2019-01-10 13:00:00,43.37217834701114
2019-01-10 14:00:00,45.84859185910284
2019-01-10 15:00:00,40.58173991755231
2019-01-10 16:00:00,39.85811231900657
2019-01-10 17:00:00,41.04632560988127
2019-01-10 18:00:00,44.88571607331935
2019-01-10 19:00:00,42.44325977066485
2019-01-10 20:00:00,40.88724398826832
2019-01-10 21:00:00,39.91487904923491
2019-01-10 22:00:00,40.245302526176985
2019-01-10 23:00:00,38.28102918429194
2019-01-11 00:00:00,38.74701365089648
2019-01-11 01:00:00,39.51568880464855
2019-01-11 02:00:00,38.75898838482619
2019-01-11 03:00:00,38.36045022429078
2019-01-11 04:00:00,36.86780744285714
